,topic_0,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7
agreed,0.19318172089011892,0.19318200246034828,0.011363636401069363,0.011363636457540688,0.10227277206904756,0.1931818708552457,0.011363636398207904,0.2840907244684216
agreement,0.18840597644183552,0.08035716941250713,0.008928571453694564,0.008928571491557364,0.08035717390338915,0.008931011631876967,0.0089285714517872,0.6151629542133522
agronomists,0.04166666666990338,0.04166666667579259,0.041666666677378096,0.04166666669354493,0.041666666676747934,0.0416666666721707,0.7083333332660381,0.041666666668424245
aground,0.0625000000352684,0.06250000009913888,0.06250000011642153,0.0625000002915262,0.0625000001095485,0.06250000005988728,0.06250000010751337,0.5624999991806958
ahead,0.3189695063252946,0.01250000002520652,0.012500000029558922,0.01250000007412475,0.012500000027834768,0.012505032538163447,0.012500000027320265,0.6060254609524968
ahuyama,0.5624999995407701,0.06250000005668907,0.06250000006649724,0.06250000016675925,0.06250000006265541,0.06250000003423298,0.06250000006146754,0.06250000001092842
aid,0.42500009246453746,0.025000000068132848,0.025000000080019364,0.025000000200513878,0.025000000075291177,0.22500006396593464,0.02500000007388577,0.22499984307168494
aided,0.03125237224926532,0.0312500000597491,0.03125000007006492,0.0312500001756835,0.031250000065955505,0.281250059990662,0.0312500000647971,0.5312475673238226
aides,0.03125148143954832,0.03125000004275773,0.031250000050091396,0.031250000125650684,0.03125000004718606,0.031250000025748986,0.031250000046328705,0.7812485182226881
ailing,0.06250000000591627,0.06250000001666006,0.06250000001955255,0.06250000004904599,0.06250000001840293,0.0625000000100526,0.5624999998771517,0.06250000000321784
ailment,0.562499999588452,0.06250000005080945,0.06250000005964192,0.06250000014938498,0.06250000005615673,0.062500000030657,0.06250000005508795,0.06250000000981003
ailments,0.3749998800628797,0.041666666716081796,0.37500011959470275,0.04166666681214748,0.041666666721280325,0.04166666669649288,0.04166666672024973,0.04166666667616506
aim,0.19631868331514093,0.011363636390708826,0.011363636395366609,0.011363636443231896,0.10227278130357126,0.011367495289600038,0.011363636392959947,0.6445864944694205
aimed,0.031250000023861094,0.03125000006740744,0.031250000078735844,0.031250000197474814,0.03125000007426931,0.5246205448200096,0.2812501569687849,0.03787929776945697
aiming,0.03133507014398664,0.031250000063251585,0.03125000007425714,0.03125000018600606,0.03125000006978907,0.031250000038132136,0.03125000006862965,0.7811649293559477
aimlessly,0.06250000003763835,0.06250000010602015,0.06250000012462749,0.06250000031200152,0.06250000011716246,0.06250000006408207,0.06250000011494103,0.562499999123527
aims,0.03125000001630329,0.031250000046012985,0.03125000005384543,0.03125000013504189,0.03125000005075627,0.03127661831133776,0.0312500000497829,0.7812233813369195
airmail,0.06250000003179126,0.06250000008943807,0.06250000010497701,0.062500000263059,0.06250000009885068,0.06250000005403487,0.06250000009696238,0.5624999992608867
airplane,0.011363636367910757,0.01136363637570377,0.011363636377811123,0.011363636399175911,0.011363636376975331,0.011363636370919996,0.011363636376720773,0.9204545453547822
airs,0.06251155120438665,0.06250000011863072,0.06250000013893899,0.0625000003482954,0.06250000013086551,0.0625000000714732,0.06250000012862593,0.5624884478587836
aisle,0.5624563423639165,0.06250000007573521,0.06250000008896649,0.0625000002225363,0.06250000008350769,0.06250000004568443,0.06250000008217338,0.06254365703748001
alabaster,0.04166666668680395,0.041666666723448334,0.04166666673338738,0.04166666683380216,0.04166666672943095,0.04166666670096274,0.041666666728226956,0.7083333328639376
alarm,0.2840908829312804,0.01136363639292463,0.011363636398019706,0.011363636449871593,0.011363636396002583,0.2840910460432879,0.102272771849035,0.2840907535395783
alarmed,0.2840909045907312,0.10227277482804494,0.10227278685388262,0.011363636459702403,0.011363636399683685,0.19318188549949364,0.01136363639899656,0.28409073896946496
alarming,0.025000000013339598,0.02500000003761306,0.22500009158503506,0.025000000110720406,0.025000000041556888,0.025000000022693515,0.02500000004079659,0.6249999081482449
alba,0.06250000000620352,0.06250000001747945,0.5624999998726282,0.06250000005150781,0.0625000000193109,0.06250000001055217,0.06250000001895288,0.062500000003365
album,0.04166666668233776,0.041666666710910655,0.04166666671836917,0.04166666679628763,0.04166666671541949,0.7082956053751355,0.0416666667144796,0.041704394287060464
alchemist,0.28124988003181656,0.03125000005139589,0.031250000060299266,0.03125000015130557,0.2812501175044719,0.2812500021351298,0.031250000055715835,0.03125000000986523
alchemy,0.7656249988811228,0.01562500001569376,0.015625000018422954,0.015625000046213897,0.14062500100906478,0.01562500000946304,0.015625000017014674,0.015625000003004028
alcohol,0.37499995981233136,0.041666666720251246,0.04166666672958713,0.04166666682431094,0.04166666672587579,0.3750000397858972,0.04166666672476352,0.04166666667698268
alcoholic,0.062500000005662,0.562499999881117,0.06250000001869889,0.06250000004693641,0.06250000001761837,0.06250000000961976,0.06250000001727339,0.06250000000307432
alembic,0.5624999995407701,0.06250000005668907,0.06250000006649724,0.06250000016675925,0.06250000006265541,0.06250000003423298,0.06250000006146754,0.06250000001092842
alert,0.03125000001625181,0.2812501016321662,0.031250000053784324,0.03125000013483357,0.0312500000506311,0.03125000002764345,0.03125000004970414,0.5312498980349855
alfonso,0.031250000013709534,0.031250000038671344,0.03125000004544477,0.031250000113858825,0.03125000004274119,0.03125000002335617,0.03125000004192828,0.78124999968029
algae,0.04167436747595735,0.04166666675735459,0.3750002690047962,0.04166666693314997,0.041666666766732086,0.04166666672129805,0.041666666765000346,0.37499202957571137
alibis,0.562499999588452,0.06250000005080945,0.06250000005964192,0.06250000014938498,0.06250000005615673,0.062500000030657,0.06250000005508795,0.06250000000981003
alien,0.3750000535649188,0.041666666775951836,0.041666666794760214,0.04166666698797651,0.04166666678734757,0.04166666673254367,0.0416666667850764,0.37499994557142496
alike,0.28852427870916897,0.03125000007339252,0.03125000008602315,0.031250000215660365,0.031250000080971035,0.031250000044222945,0.031250000079506964,0.523975720711054
alive,0.30237642076441246,0.003378378388037316,0.08445954518709958,0.003378378406815002,0.030405379878218917,0.16554061188692598,0.03040537988071368,0.3800559056077772
allegation,0.06250000004676035,0.06250000013192006,0.06250000015396522,0.0625000003859515,0.06250000014528355,0.5623608200476724,0.0625000001424534,0.0626391789459935
alleged,0.3749999493628331,0.041666666726098735,0.04166666673633232,0.041666666841280404,0.04166666673220452,0.3750000501921659,0.041666666730995144,0.04166666667808991
alleviate,0.3749998687763293,0.04166666672126375,0.04166666673076271,0.04166666682736818,0.3750001308416618,0.04166666669960356,0.041666666725862514,0.04166666667714819
alley,0.04166666667473184,0.04166666668941165,0.37500000111424514,0.041666666733687845,0.04166666669179453,0.04166666668038848,0.3749999987446999,0.04166666667104054
alleys,0.5624563423564141,0.06250000007573521,0.06250000008896649,0.0625000002225363,0.06250000008350769,0.06250000004568443,0.06250000008217338,0.06254365704498248
alliances,0.06250000003812228,0.06250000010733922,0.06250000012574364,0.06250000031530609,0.06250000011846649,0.06250000006468305,0.06250000011624761,0.5624999991140915
allow,0.21249997325587283,0.012500000035799081,0.1125000756743535,0.012500000105411633,0.11250007011038751,0.11249998023012132,0.01250000003882226,0.41249990054923186
allowed,0.3174692358179541,0.005952380968241631,0.053571431005092054,0.0059523809990885464,0.005952380969905121,0.1964286577883335,0.05357142927017891,0.36110210318120617
allowing,0.031250000014045785,0.03125000003962228,0.03125000004647343,0.03125000011654124,0.03125000004376398,0.03125000002388994,0.03125000004295151,0.7812499996727118
allusion,0.06251155120438665,0.06250000011863072,0.06250000013893899,0.0625000003482954,0.06250000013086551,0.0625000000714732,0.06250000012862593,0.5624884478587836
ally,0.062500000005662,0.562499999881117,0.06250000001869889,0.06250000004693641,0.06250000001761837,0.06250000000961976,0.06250000001727339,0.06250000000307432
almond,0.14166658357937723,0.008333333354283204,0.008333333357911421,0.008333333394982137,0.008333333356465356,0.2750001402594094,0.07500002104748597,0.4749999216500854
almondshaped,0.0625000000352684,0.06250000009913888,0.06250000011642153,0.0625000002915262,0.0625000001095485,0.06250000005988728,0.06250000010751337,0.5624999991806958
alms,0.062500000005662,0.562499999881117,0.06250000001869889,0.06250000004693641,0.06250000001761837,0.06250000000961976,0.06250000001727339,0.06250000000307432
alone,0.4041667392229763,0.07083337192110475,0.004166666679849661,0.0041666666997382095,0.10416676829021977,0.04354413865023506,0.004166666678842818,0.36478898185703346
alongside,0.5596760956698091,0.03125000008503127,0.03125000009964338,0.03125000024981007,0.03125000009378764,0.03125000005120908,0.03125000009218073,0.25282390365852875
aloud,0.19318170523954276,0.10227275096709282,0.102272760461843,0.011363636455917118,0.2840912541630443,0.011363636382532653,0.011363636397602638,0.2840906199324246
alpaca,0.06250000001051889,0.06250000002962332,0.06250000003479468,0.06250000008713733,0.06250000003271283,0.5624999997673799,0.06250000003211321,0.0625000000057199
alphabet,0.04166666669759923,0.04166666675388238,0.04166666676910104,0.04166666692333156,0.041666666763066115,0.3750001098043351,0.041666666761218704,0.3749998895274659
altar,0.08653826104621394,0.39423129165468,0.009615384648546672,0.009615384698556158,0.009615384646598502,0.08653837802042313,0.08653847731016971,0.317307437974812
alter,0.03138808065760344,0.28125023351598366,0.031250000105761046,0.0312500002649246,0.03125000009938966,0.03125000005429619,0.03125000009770136,0.53111168520434
altercation,0.5624563423640928,0.06250000007573521,0.06250000008896649,0.0625000002225363,0.06250000008350769,0.06250000004568443,0.06250000008217338,0.0625436570373037
alternated,0.06250000001042742,0.06250000002935131,0.06250000003443781,0.06250000008637782,0.0625000000324593,0.5624999997694712,0.06250000003181579,0.06250000000565932
alternately,0.0625000000352684,0.06250000009913888,0.06250000011642153,0.0625000002915262,0.0625000001095485,0.06250000005988728,0.06250000010751337,0.5624999991806958
alternation,0.06250000000591627,0.06250000001666006,0.06250000001955255,0.06250000004904599,0.06250000001840293,0.0625000000100526,0.5624999998771517,0.06250000000321784
alternatives,0.06250000001042742,0.06250000002935131,0.06250000003443781,0.06250000008637782,0.0625000000324593,0.5624999997694712,0.06250000003181579,0.06250000000565932
altitude,0.06250000003179126,0.06250000008943807,0.06250000010497701,0.062500000263059,0.06250000009885068,0.06250000005403487,0.06250000009696238,0.5624999992608867
aluminum,0.2885242763098716,0.03125000007136239,0.0312500000836281,0.0312500002097029,0.03125000007873225,0.03125000004299818,0.0312500000772989,0.5239757231264057
alvaro,0.020833333341339962,0.020833333355922523,0.020833333359861837,0.02083333339984375,0.020833333358302446,0.020833333346969615,0.020833333357825678,0.8541666664799341
amador,0.025000000013729186,0.02500000003874589,0.025000000045504282,0.025000000114076694,0.025000000042833648,0.02500000002338305,0.4250002537515168,0.4249997459702105
amarante,0.062500000005662,0.562499999881117,0.06250000001869889,0.06250000004693641,0.06250000001761837,0.06250000000961976,0.06250000001727339,0.06250000000307432
amazed,0.22499994272609197,0.22500015084562838,0.025000000073008007,0.025000000183129,0.025000000068759458,0.025000000037525692,0.025000000067488374,0.4249999059983691
amazement,0.031250000002272287,0.03125000000641071,0.03125000000752488,0.03125000001888553,0.03125000000708206,0.03125000000386557,0.7812499999527261,0.031250000001232875
amazing,0.06250000003559864,0.06250000010025915,0.06250000011755703,0.06250000029470147,0.06250000011070266,0.06250000006049064,0.06250000010876527,0.5624999991719253
amazonian,0.04166666668565979,0.041666666720201063,0.0416666667295597,0.04166666682424051,0.04166666672583464,0.04166666669900376,0.04166666672470828,0.7083333328907923
amber,0.5624999995407701,0.06250000005668907,0.06250000006649724,0.06250000016675925,0.06250000006265541,0.06250000003423298,0.06250000006146754,0.06250000001092842
ambercolored,0.06250000000591627,0.06250000001666006,0.06250000001955255,0.06250000004904599,0.06250000001840293,0.0625000000100526,0.5624999998771517,0.06250000000321784
ambiguities,0.06250000003559864,0.06250000010025915,0.06250000011755703,0.06250000029470147,0.06250000011070266,0.06250000006049064,0.06250000010876527,0.5624999991719253
ambition,0.06250000004676041,0.06250000013192024,0.06250000015396541,0.06250000038595198,0.06250000014528373,0.5623608120828711,0.06250000014245358,0.06263918691079354
ambitions,0.041669829658291316,0.041666666725147336,0.0416666667352506,0.041666666838543795,0.04166666673123302,0.041666666701920305,0.04166666673013078,0.7083301698794828
ambitious,0.03125148143948614,0.03125000004258837,0.031250000049948094,0.03125000012522639,0.03125000004701863,0.031250000025671826,0.03125000004616095,0.7812485182238997
ambulatory,0.06250000000591627,0.06250000001666006,0.06250000001955255,0.06250000004904599,0.06250000001840293,0.0625000000100526,0.5624999998771517,0.06250000000321784
ambush,0.06250000003812228,0.06250000010733922,0.06250000012574364,0.06250000031530609,0.06250000011846649,0.06250000006468305,0.06250000011624761,0.5624999991140915
ambushes,0.06250000005740489,0.0625000001619504,0.0625000001890139,0.06250000047380964,0.06250000017835594,0.06271186624295193,0.06250000017488154,0.5622881325216318
amends,0.06250000003812228,0.06250000010733922,0.06250000012574364,0.06250000031530609,0.06250000011846649,0.06250000006468305,0.06250000011624761,0.5624999991140915
american,0.8541666665664183,0.020833333345707597,0.020833333347861666,0.020833333369748276,0.020833333347011696,0.020833333340792806,0.020833333346751044,0.020833333335708627
amid,0.025000000013160047,0.02500000003713055,0.025000000043550935,0.02500000010925358,0.025000000041010245,0.02500000002238452,0.22500008357865708,0.624999916154853
amidst,0.28124986836439775,0.2812501177954476,0.03125000006473032,0.031250000162367855,0.03125000006095126,0.28125001348173806,0.03125000005978895,0.03125000001057827
